Event_name,Drug_name,MedDRA_concept_id,MedDRA_concept_name,MedDRA_concept_class_id,ATC_concept_id,ATC_concept_name,ATC_concept_class_id,SNOMED_concept_id,SNOMED_concept_name,SNOMED_concept_class_id,RxNorm_concept_id,RxNorm_concept_name,RxNorm_concept_class_id,Classification,Grade,Control,Level_of_epidemiological_evidence,Population
thrombocytopenia,ibuprofen,36313175,Platelet count abnormal,PT,21603967,ibuprofen,ATC 5th,4306266,Platelet count abnormal,Clinical Finding,1177480,Ibuprofen,Ingredient,PC,PC2,P,I,A
thrombocytopenia,quinine,36313175,Platelet count abnormal,PT,21604897,quinine,ATC 5th,4306266,Platelet count abnormal,Clinical Finding,1760616,Quinine,Ingredient,PC,PC1,P,II,A
thrombocytopenia,domperidone,36313175,Platelet count abnormal,PT,21600486,domperidone,ATC 5th,4306266,Platelet count abnormal,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,fluticasone,36313175,Platelet count abnormal,PT,21603288,fluticasone,ATC 5th,4306266,Platelet count abnormal,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,loperamide,36313175,Platelet count abnormal,PT,21600646,loperamide,ATC 5th,4306266,Platelet count abnormal,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,montelukast,36313175,Platelet count abnormal,PT,21603356,montelukast,ATC 5th,4306266,Platelet count abnormal,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,praziquantel,36313175,Platelet count abnormal,PT,21604930,praziquantel,ATC 5th,4306266,Platelet count abnormal,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,clarithromycin,36313176,Platelet count decreased,PT,21602977,clarithromycin,ATC 5th,NA,NA,NA,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,C
thrombocytopenia,doxycycline,36313176,Platelet count decreased,PT,21602800,doxycycline,ATC 5th,NA,NA,NA,1738521,Doxycycline,Ingredient,PC,PC2,P,I,A
thrombocytopenia,ibuprofen,36313176,Platelet count decreased,PT,21603967,ibuprofen,ATC 5th,NA,NA,NA,1177480,Ibuprofen,Ingredient,PC,PC2,P,I,A
thrombocytopenia,quinine,36313176,Platelet count decreased,PT,21604897,quinine,ATC 5th,NA,NA,NA,1760616,Quinine,Ingredient,PC,PC1,P,II,A
thrombocytopenia,domperidone,36313176,Platelet count decreased,PT,21600486,domperidone,ATC 5th,NA,NA,NA,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,fluticasone,36313176,Platelet count decreased,PT,21603288,fluticasone,ATC 5th,NA,NA,NA,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,loperamide,36313176,Platelet count decreased,PT,21600646,loperamide,ATC 5th,NA,NA,NA,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,montelukast,36313176,Platelet count decreased,PT,21603356,montelukast,ATC 5th,NA,NA,NA,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,praziquantel,36313176,Platelet count decreased,PT,21604930,praziquantel,ATC 5th,NA,NA,NA,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,clarithromycin,35104678,Platelet destruction increased,PT,21602977,clarithromycin,ATC 5th,4271176,Increased platelet destruction,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,C
thrombocytopenia,doxycycline,35104678,Platelet destruction increased,PT,21602800,doxycycline,ATC 5th,4271176,Increased platelet destruction,Clinical Finding,1738521,Doxycycline,Ingredient,PC,PC2,P,I,A
thrombocytopenia,ibuprofen,35104678,Platelet destruction increased,PT,21603967,ibuprofen,ATC 5th,4271176,Increased platelet destruction,Clinical Finding,1177480,Ibuprofen,Ingredient,PC,PC2,P,I,A
thrombocytopenia,quinine,35104678,Platelet destruction increased,PT,21604897,quinine,ATC 5th,4271176,Increased platelet destruction,Clinical Finding,1760616,Quinine,Ingredient,PC,PC1,P,II,A
thrombocytopenia,domperidone,35104678,Platelet destruction increased,PT,21600486,domperidone,ATC 5th,4271176,Increased platelet destruction,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,fluticasone,35104678,Platelet destruction increased,PT,21603288,fluticasone,ATC 5th,4271176,Increased platelet destruction,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,loperamide,35104678,Platelet destruction increased,PT,21600646,loperamide,ATC 5th,4271176,Increased platelet destruction,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,montelukast,35104678,Platelet destruction increased,PT,21603356,montelukast,ATC 5th,4271176,Increased platelet destruction,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,praziquantel,35104678,Platelet destruction increased,PT,21604930,praziquantel,ATC 5th,4271176,Increased platelet destruction,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,clarithromycin,35104679,Platelet disorder,PT,21602977,clarithromycin,ATC 5th,4332151,Platelet disorder,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,C
thrombocytopenia,doxycycline,35104679,Platelet disorder,PT,21602800,doxycycline,ATC 5th,4332151,Platelet disorder,Clinical Finding,1738521,Doxycycline,Ingredient,PC,PC2,P,I,A
thrombocytopenia,ibuprofen,35104679,Platelet disorder,PT,21603967,ibuprofen,ATC 5th,4332151,Platelet disorder,Clinical Finding,1177480,Ibuprofen,Ingredient,PC,PC2,P,I,A
thrombocytopenia,quinine,35104679,Platelet disorder,PT,21604897,quinine,ATC 5th,4332151,Platelet disorder,Clinical Finding,1760616,Quinine,Ingredient,PC,PC1,P,II,A
thrombocytopenia,domperidone,35104679,Platelet disorder,PT,21600486,domperidone,ATC 5th,4332151,Platelet disorder,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,fluticasone,35104679,Platelet disorder,PT,21603288,fluticasone,ATC 5th,4332151,Platelet disorder,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,loperamide,35104679,Platelet disorder,PT,21600646,loperamide,ATC 5th,4332151,Platelet disorder,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,montelukast,35104679,Platelet disorder,PT,21603356,montelukast,ATC 5th,4332151,Platelet disorder,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,praziquantel,35104679,Platelet disorder,PT,21604930,praziquantel,ATC 5th,4332151,Platelet disorder,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,clarithromycin,35104690,Platelet production decreased,PT,21602977,clarithromycin,ATC 5th,4105080,Decreased platelet production,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,C
thrombocytopenia,doxycycline,35104690,Platelet production decreased,PT,21602800,doxycycline,ATC 5th,4105080,Decreased platelet production,Clinical Finding,1738521,Doxycycline,Ingredient,PC,PC2,P,I,A
thrombocytopenia,ibuprofen,35104690,Platelet production decreased,PT,21603967,ibuprofen,ATC 5th,4105080,Decreased platelet production,Clinical Finding,1177480,Ibuprofen,Ingredient,PC,PC2,P,I,A
thrombocytopenia,quinine,35104690,Platelet production decreased,PT,21604897,quinine,ATC 5th,4105080,Decreased platelet production,Clinical Finding,1760616,Quinine,Ingredient,PC,PC1,P,II,A
thrombocytopenia,domperidone,35104690,Platelet production decreased,PT,21600486,domperidone,ATC 5th,4105080,Decreased platelet production,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,fluticasone,35104690,Platelet production decreased,PT,21603288,fluticasone,ATC 5th,4105080,Decreased platelet production,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,loperamide,35104690,Platelet production decreased,PT,21600646,loperamide,ATC 5th,4105080,Decreased platelet production,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,montelukast,35104690,Platelet production decreased,PT,21603356,montelukast,ATC 5th,4105080,Decreased platelet production,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,praziquantel,35104690,Platelet production decreased,PT,21604930,praziquantel,ATC 5th,4105080,Decreased platelet production,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,clarithromycin,35104182,Purpura neonatal,PT,21602977,clarithromycin,ATC 5th,4221109,Neonatal thrombocytopenia,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,C
thrombocytopenia,doxycycline,35104182,Purpura neonatal,PT,21602800,doxycycline,ATC 5th,4221109,Neonatal thrombocytopenia,Clinical Finding,1738521,Doxycycline,Ingredient,PC,PC2,P,I,A
thrombocytopenia,ibuprofen,35104182,Purpura neonatal,PT,21603967,ibuprofen,ATC 5th,4221109,Neonatal thrombocytopenia,Clinical Finding,1177480,Ibuprofen,Ingredient,PC,PC2,P,I,A
thrombocytopenia,quinine,35104182,Purpura neonatal,PT,21604897,quinine,ATC 5th,4221109,Neonatal thrombocytopenia,Clinical Finding,1760616,Quinine,Ingredient,PC,PC1,P,II,A
thrombocytopenia,domperidone,35104182,Purpura neonatal,PT,21600486,domperidone,ATC 5th,4221109,Neonatal thrombocytopenia,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,fluticasone,35104182,Purpura neonatal,PT,21603288,fluticasone,ATC 5th,4221109,Neonatal thrombocytopenia,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,loperamide,35104182,Purpura neonatal,PT,21600646,loperamide,ATC 5th,4221109,Neonatal thrombocytopenia,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,montelukast,35104182,Purpura neonatal,PT,21603356,montelukast,ATC 5th,4221109,Neonatal thrombocytopenia,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,praziquantel,35104182,Purpura neonatal,PT,21604930,praziquantel,ATC 5th,4221109,Neonatal thrombocytopenia,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,clarithromycin,35104691,Thrombocytopenia,PT,21602977,clarithromycin,ATC 5th,441264,Primary thrombocytopenia,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,C
thrombocytopenia,clarithromycin,35104691,Thrombocytopenia,PT,21602977,clarithromycin,ATC 5th,432870,Thrombocytopenic disorder,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,C
thrombocytopenia,doxycycline,35104691,Thrombocytopenia,PT,21602800,doxycycline,ATC 5th,441264,Primary thrombocytopenia,Clinical Finding,1738521,Doxycycline,Ingredient,PC,PC2,P,I,A
thrombocytopenia,doxycycline,35104691,Thrombocytopenia,PT,21602800,doxycycline,ATC 5th,432870,Thrombocytopenic disorder,Clinical Finding,1738521,Doxycycline,Ingredient,PC,PC2,P,I,A
thrombocytopenia,ibuprofen,35104691,Thrombocytopenia,PT,21603967,ibuprofen,ATC 5th,441264,Primary thrombocytopenia,Clinical Finding,1177480,Ibuprofen,Ingredient,PC,PC2,P,I,A
thrombocytopenia,ibuprofen,35104691,Thrombocytopenia,PT,21603967,ibuprofen,ATC 5th,432870,Thrombocytopenic disorder,Clinical Finding,1177480,Ibuprofen,Ingredient,PC,PC2,P,I,A
thrombocytopenia,quinine,35104691,Thrombocytopenia,PT,21604897,quinine,ATC 5th,441264,Primary thrombocytopenia,Clinical Finding,1760616,Quinine,Ingredient,PC,PC1,P,II,A
thrombocytopenia,quinine,35104691,Thrombocytopenia,PT,21604897,quinine,ATC 5th,432870,Thrombocytopenic disorder,Clinical Finding,1760616,Quinine,Ingredient,PC,PC1,P,II,A
thrombocytopenia,domperidone,35104691,Thrombocytopenia,PT,21600486,domperidone,ATC 5th,441264,Primary thrombocytopenia,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,domperidone,35104691,Thrombocytopenia,PT,21600486,domperidone,ATC 5th,432870,Thrombocytopenic disorder,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,fluticasone,35104691,Thrombocytopenia,PT,21603288,fluticasone,ATC 5th,441264,Primary thrombocytopenia,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,fluticasone,35104691,Thrombocytopenia,PT,21603288,fluticasone,ATC 5th,432870,Thrombocytopenic disorder,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,loperamide,35104691,Thrombocytopenia,PT,21600646,loperamide,ATC 5th,441264,Primary thrombocytopenia,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,loperamide,35104691,Thrombocytopenia,PT,21600646,loperamide,ATC 5th,432870,Thrombocytopenic disorder,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,montelukast,35104691,Thrombocytopenia,PT,21603356,montelukast,ATC 5th,441264,Primary thrombocytopenia,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,montelukast,35104691,Thrombocytopenia,PT,21603356,montelukast,ATC 5th,432870,Thrombocytopenic disorder,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,praziquantel,35104691,Thrombocytopenia,PT,21604930,praziquantel,ATC 5th,441264,Primary thrombocytopenia,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,praziquantel,35104691,Thrombocytopenia,PT,21604930,praziquantel,ATC 5th,432870,Thrombocytopenic disorder,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,clarithromycin,35104692,Thrombocytopenia neonatal,PT,21602977,clarithromycin,ATC 5th,435076,Transient neonatal thrombocytopenia,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,C
thrombocytopenia,clarithromycin,35104692,Thrombocytopenia neonatal,PT,21602977,clarithromycin,ATC 5th,4221109,Neonatal thrombocytopenia,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,C
thrombocytopenia,doxycycline,35104692,Thrombocytopenia neonatal,PT,21602800,doxycycline,ATC 5th,435076,Transient neonatal thrombocytopenia,Clinical Finding,1738521,Doxycycline,Ingredient,PC,PC2,P,I,A
thrombocytopenia,doxycycline,35104692,Thrombocytopenia neonatal,PT,21602800,doxycycline,ATC 5th,4221109,Neonatal thrombocytopenia,Clinical Finding,1738521,Doxycycline,Ingredient,PC,PC2,P,I,A
thrombocytopenia,ibuprofen,35104692,Thrombocytopenia neonatal,PT,21603967,ibuprofen,ATC 5th,435076,Transient neonatal thrombocytopenia,Clinical Finding,1177480,Ibuprofen,Ingredient,PC,PC2,P,I,A
thrombocytopenia,ibuprofen,35104692,Thrombocytopenia neonatal,PT,21603967,ibuprofen,ATC 5th,4221109,Neonatal thrombocytopenia,Clinical Finding,1177480,Ibuprofen,Ingredient,PC,PC2,P,I,A
thrombocytopenia,quinine,35104692,Thrombocytopenia neonatal,PT,21604897,quinine,ATC 5th,435076,Transient neonatal thrombocytopenia,Clinical Finding,1760616,Quinine,Ingredient,PC,PC1,P,II,A
thrombocytopenia,quinine,35104692,Thrombocytopenia neonatal,PT,21604897,quinine,ATC 5th,4221109,Neonatal thrombocytopenia,Clinical Finding,1760616,Quinine,Ingredient,PC,PC1,P,II,A
thrombocytopenia,domperidone,35104692,Thrombocytopenia neonatal,PT,21600486,domperidone,ATC 5th,435076,Transient neonatal thrombocytopenia,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,domperidone,35104692,Thrombocytopenia neonatal,PT,21600486,domperidone,ATC 5th,4221109,Neonatal thrombocytopenia,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,fluticasone,35104692,Thrombocytopenia neonatal,PT,21603288,fluticasone,ATC 5th,435076,Transient neonatal thrombocytopenia,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,fluticasone,35104692,Thrombocytopenia neonatal,PT,21603288,fluticasone,ATC 5th,4221109,Neonatal thrombocytopenia,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,loperamide,35104692,Thrombocytopenia neonatal,PT,21600646,loperamide,ATC 5th,435076,Transient neonatal thrombocytopenia,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,loperamide,35104692,Thrombocytopenia neonatal,PT,21600646,loperamide,ATC 5th,4221109,Neonatal thrombocytopenia,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,montelukast,35104692,Thrombocytopenia neonatal,PT,21603356,montelukast,ATC 5th,435076,Transient neonatal thrombocytopenia,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,montelukast,35104692,Thrombocytopenia neonatal,PT,21603356,montelukast,ATC 5th,4221109,Neonatal thrombocytopenia,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,praziquantel,35104692,Thrombocytopenia neonatal,PT,21604930,praziquantel,ATC 5th,435076,Transient neonatal thrombocytopenia,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,praziquantel,35104692,Thrombocytopenia neonatal,PT,21604930,praziquantel,ATC 5th,4221109,Neonatal thrombocytopenia,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,clarithromycin,35104693,Thrombocytopenic purpura,PT,21602977,clarithromycin,ATC 5th,4119134,Thrombocytopenic purpura,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,C
thrombocytopenia,clarithromycin,35104693,Thrombocytopenic purpura,PT,21602977,clarithromycin,ATC 5th,437242,Congenital thrombocytopenic purpura,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,C
thrombocytopenia,doxycycline,35104693,Thrombocytopenic purpura,PT,21602800,doxycycline,ATC 5th,4119134,Thrombocytopenic purpura,Clinical Finding,1738521,Doxycycline,Ingredient,PC,PC2,P,I,A
thrombocytopenia,doxycycline,35104693,Thrombocytopenic purpura,PT,21602800,doxycycline,ATC 5th,437242,Congenital thrombocytopenic purpura,Clinical Finding,1738521,Doxycycline,Ingredient,PC,PC2,P,I,A
thrombocytopenia,ibuprofen,35104693,Thrombocytopenic purpura,PT,21603967,ibuprofen,ATC 5th,4119134,Thrombocytopenic purpura,Clinical Finding,1177480,Ibuprofen,Ingredient,PC,PC2,P,I,A
thrombocytopenia,ibuprofen,35104693,Thrombocytopenic purpura,PT,21603967,ibuprofen,ATC 5th,437242,Congenital thrombocytopenic purpura,Clinical Finding,1177480,Ibuprofen,Ingredient,PC,PC2,P,I,A
thrombocytopenia,quinine,35104693,Thrombocytopenic purpura,PT,21604897,quinine,ATC 5th,4119134,Thrombocytopenic purpura,Clinical Finding,1760616,Quinine,Ingredient,PC,PC1,P,II,A
thrombocytopenia,quinine,35104693,Thrombocytopenic purpura,PT,21604897,quinine,ATC 5th,437242,Congenital thrombocytopenic purpura,Clinical Finding,1760616,Quinine,Ingredient,PC,PC1,P,II,A
thrombocytopenia,domperidone,35104693,Thrombocytopenic purpura,PT,21600486,domperidone,ATC 5th,4119134,Thrombocytopenic purpura,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,domperidone,35104693,Thrombocytopenic purpura,PT,21600486,domperidone,ATC 5th,437242,Congenital thrombocytopenic purpura,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,fluticasone,35104693,Thrombocytopenic purpura,PT,21603288,fluticasone,ATC 5th,4119134,Thrombocytopenic purpura,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,fluticasone,35104693,Thrombocytopenic purpura,PT,21603288,fluticasone,ATC 5th,437242,Congenital thrombocytopenic purpura,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,loperamide,35104693,Thrombocytopenic purpura,PT,21600646,loperamide,ATC 5th,4119134,Thrombocytopenic purpura,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,loperamide,35104693,Thrombocytopenic purpura,PT,21600646,loperamide,ATC 5th,437242,Congenital thrombocytopenic purpura,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,montelukast,35104693,Thrombocytopenic purpura,PT,21603356,montelukast,ATC 5th,4119134,Thrombocytopenic purpura,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,montelukast,35104693,Thrombocytopenic purpura,PT,21603356,montelukast,ATC 5th,437242,Congenital thrombocytopenic purpura,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,praziquantel,35104693,Thrombocytopenic purpura,PT,21604930,praziquantel,ATC 5th,4119134,Thrombocytopenic purpura,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,praziquantel,35104693,Thrombocytopenic purpura,PT,21604930,praziquantel,ATC 5th,437242,Congenital thrombocytopenic purpura,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,clarithromycin,35104688,Heparin-induced thrombocytopenia,PT,21602977,clarithromycin,ATC 5th,433749,Heparin-induced thrombocytopenia,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,C
thrombocytopenia,doxycycline,35104688,Heparin-induced thrombocytopenia,PT,21602800,doxycycline,ATC 5th,433749,Heparin-induced thrombocytopenia,Clinical Finding,1738521,Doxycycline,Ingredient,PC,PC2,P,I,A
thrombocytopenia,ibuprofen,35104688,Heparin-induced thrombocytopenia,PT,21603967,ibuprofen,ATC 5th,433749,Heparin-induced thrombocytopenia,Clinical Finding,1177480,Ibuprofen,Ingredient,PC,PC2,P,I,A
thrombocytopenia,quinine,35104688,Heparin-induced thrombocytopenia,PT,21604897,quinine,ATC 5th,433749,Heparin-induced thrombocytopenia,Clinical Finding,1760616,Quinine,Ingredient,PC,PC1,P,II,A
thrombocytopenia,domperidone,35104688,Heparin-induced thrombocytopenia,PT,21600486,domperidone,ATC 5th,433749,Heparin-induced thrombocytopenia,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,fluticasone,35104688,Heparin-induced thrombocytopenia,PT,21603288,fluticasone,ATC 5th,433749,Heparin-induced thrombocytopenia,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,loperamide,35104688,Heparin-induced thrombocytopenia,PT,21600646,loperamide,ATC 5th,433749,Heparin-induced thrombocytopenia,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,montelukast,35104688,Heparin-induced thrombocytopenia,PT,21603356,montelukast,ATC 5th,433749,Heparin-induced thrombocytopenia,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,praziquantel,35104688,Heparin-induced thrombocytopenia,PT,21604930,praziquantel,ATC 5th,433749,Heparin-induced thrombocytopenia,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,clarithromycin,42889748,Heparin-induced thrombocytopenia test positive,PT,21602977,clarithromycin,ATC 5th,NA,NA,NA,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,C
thrombocytopenia,doxycycline,42889748,Heparin-induced thrombocytopenia test positive,PT,21602800,doxycycline,ATC 5th,NA,NA,NA,1738521,Doxycycline,Ingredient,PC,PC2,P,I,A
thrombocytopenia,ibuprofen,42889748,Heparin-induced thrombocytopenia test positive,PT,21603967,ibuprofen,ATC 5th,NA,NA,NA,1177480,Ibuprofen,Ingredient,PC,PC2,P,I,A
thrombocytopenia,quinine,42889748,Heparin-induced thrombocytopenia test positive,PT,21604897,quinine,ATC 5th,NA,NA,NA,1760616,Quinine,Ingredient,PC,PC1,P,II,A
thrombocytopenia,domperidone,42889748,Heparin-induced thrombocytopenia test positive,PT,21600486,domperidone,ATC 5th,NA,NA,NA,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,fluticasone,42889748,Heparin-induced thrombocytopenia test positive,PT,21603288,fluticasone,ATC 5th,NA,NA,NA,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,loperamide,42889748,Heparin-induced thrombocytopenia test positive,PT,21600646,loperamide,ATC 5th,NA,NA,NA,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,montelukast,42889748,Heparin-induced thrombocytopenia test positive,PT,21603356,montelukast,ATC 5th,NA,NA,NA,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,praziquantel,42889748,Heparin-induced thrombocytopenia test positive,PT,21604930,praziquantel,ATC 5th,NA,NA,NA,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,clarithromycin,42888927,Non-immune heparin associated thrombocytopenia,PT,21602977,clarithromycin,ATC 5th,NA,NA,NA,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,C
thrombocytopenia,doxycycline,42888927,Non-immune heparin associated thrombocytopenia,PT,21602800,doxycycline,ATC 5th,NA,NA,NA,1738521,Doxycycline,Ingredient,PC,PC2,P,I,A
thrombocytopenia,ibuprofen,42888927,Non-immune heparin associated thrombocytopenia,PT,21603967,ibuprofen,ATC 5th,NA,NA,NA,1177480,Ibuprofen,Ingredient,PC,PC2,P,I,A
thrombocytopenia,quinine,42888927,Non-immune heparin associated thrombocytopenia,PT,21604897,quinine,ATC 5th,NA,NA,NA,1760616,Quinine,Ingredient,PC,PC1,P,II,A
thrombocytopenia,domperidone,42888927,Non-immune heparin associated thrombocytopenia,PT,21600486,domperidone,ATC 5th,NA,NA,NA,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,fluticasone,42888927,Non-immune heparin associated thrombocytopenia,PT,21603288,fluticasone,ATC 5th,NA,NA,NA,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,loperamide,42888927,Non-immune heparin associated thrombocytopenia,PT,21600646,loperamide,ATC 5th,NA,NA,NA,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,montelukast,42888927,Non-immune heparin associated thrombocytopenia,PT,21603356,montelukast,ATC 5th,NA,NA,NA,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
thrombocytopenia,praziquantel,42888927,Non-immune heparin associated thrombocytopenia,PT,21604930,praziquantel,ATC 5th,NA,NA,NA,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
venous thromboembolism,clarithromycin,37622471,Pelvic venous thrombosis,PT,21602977,clarithromycin,ATC 5th,316137,Phlebitis and/or thrombophlebitis of iliac vein,Clinical Finding,1750500,Clarithromycin,Ingredient,NC,NC2,N,V,NA
venous thromboembolism,clarithromycin,37622471,Pelvic venous thrombosis,PT,21602977,clarithromycin,ATC 5th,4133975,Deep venous thrombosis of pelvic vein,Clinical Finding,1750500,Clarithromycin,Ingredient,NC,NC2,N,V,NA
